index,Date (EST),Contents,Category,Post Title,Date_Ext,token_text,sentiment_py,same_pred
2556,2018/10/08,"@HibberdGM @Square_XO I suppose its all down to Sony thinking they'll stick with PSNow that my connection can't handle sadly, or giving the players what they want but I think with corporations it's about the money ð· @HibberdGM @Square_XO I suppose its all down to Sony thinking they'll stick with PSNow that my connection can't handle sadly, or giving the players what they want but I think with corporations it's about the money ð·",negative,"@HibberdGM @Square_XO I suppose its all down to Sony thinking they'll stick with PSNow that my connection can't handle sadly, or giving the players what they want but I think with corporations it's about the money ð·",2018/10/08,"['SCREEN_NAME', 'SCREEN_NAME', 'i', 'suppose', 'its', 'all', 'down', 'to', 'sony', 'thinking', 'they', 'll', 'stick', 'with', 'psnow', 'that', 'my', 'connection', 'ca', 'nt', 'handle', 'sadly', '', 'or', 'giving', 'the', 'players', 'what', 'they', 'want', 'but', 'i', 'think', 'with', 'corporations', 'it', 's', 'about', 'the', 'money', '', 'SCREEN_NAME', 'SCREEN_NAME', 'i', 'suppose', 'its', 'all', 'down', 'to', 'sony', 'thinking', 'they', 'll', 'stick', 'with', 'psnow', 'that', 'my', 'connection', 'ca', 'nt', 'handle', 'sadly', '', 'or', 'giving', 'the', 'players', 'what', 'they', 'want', 'but', 'i', 'think', 'with', 'corporations', 'it', 's', 'about', 'the', 'money', '']",negative,1.0
2557,2018/10/09,@MartenJensen86 Hi there! Sure we can assist! Please make sure to check your Junk/Spam folder for further assistance on this matter. @MartenJensen86 Hi there! Sure we can assist! Please make sure to check your Junk/Spam folder for further assistance on this matter.,negative,@MartenJensen86 Hi there! Sure we can assist! Please make sure to check your Junk/Spam folder for further assistance on this matter.,2018/10/09,"['SCREEN_NAME', 'hi', 'there', '', 'sure', 'we', 'can', 'assist', '', 'please', 'make', 'sure', 'to', 'check', 'your', 'junkspam', 'folder', 'for', 'further', 'assistance', 'on', 'this', 'matter', '', 'SCREEN_NAME', 'hi', 'there', '', 'sure', 'we', 'can', 'assist', '', 'please', 'make', 'sure', 'to', 'check', 'your', 'junkspam', 'folder', 'for', 'further', 'assistance', 'on', 'this', 'matter', '']",positive,0.0
2558,2018/10/07,@Natasha50198312 Ok. As you have sent us some info via DMs we will respond to you there. ^MM @Natasha50198312 Ok. As you have sent us some info via DMs we will respond to you there. ^MM,neutral,@Natasha50198312 Ok. As you have sent us some info via DMs we will respond to you there. ^MM,2018/10/07,"['SCREEN_NAME', 'ok', '', 'as', 'you', 'have', 'sent', 'us', 'some', 'info', 'via', 'dms', 'we', 'will', 'respond', 'to', 'you', 'there', '', 'mm', 'SCREEN_NAME', 'ok', '', 'as', 'you', 'have', 'sent', 'us', 'some', 'info', 'via', 'dms', 'we', 'will', 'respond', 'to', 'you', 'there', '', 'mm']",positive,0.0
2559,2018/10/08,"@GlanvilleEnviro OK, it could be a problem with your router having a conflict with the other console. Are you able to test it on another connection to see if the problem persists? Have you spoken with your ISP to look at network traffic specifically when it happens? ^DB @GlanvilleEnviro OK, it could be a problem with your router having a conflict with the other console. Are you able to test it on another connection to see if the problem persists? Have you spoken with your ISP to look at network traffic specifically when it happens? ^DB",negative,"@GlanvilleEnviro OK, it could be a problem with your router having a conflict with the other console. Are you able to test it on another connection to see if the problem persists? Have you spoken with your ISP to look at network traffic specifically when it happens? ^DB",2018/10/08,"['SCREEN_NAME', 'ok', '', 'it', 'could', 'be', 'a', 'problem', 'with', 'your', 'router', 'having', 'a', 'conflict', 'with', 'the', 'other', 'console', '', 'are', 'you', 'able', 'to', 'test', 'it', 'on', 'another', 'connection', 'to', 'see', 'if', 'the', 'problem', 'persists', '', 'have', 'you', 'spoken', 'with', 'your', 'isp', 'to', 'look', 'at', 'network', 'traffic', 'specifically', 'when', 'it', 'happens', '', 'db', 'SCREEN_NAME', 'ok', '', 'it', 'could', 'be', 'a', 'problem', 'with', 'your', 'router', 'having', 'a', 'conflict', 'with', 'the', 'other', 'console', '', 'are', 'you', 'able', 'to', 'test', 'it', 'on', 'another', 'connection', 'to', 'see', 'if', 'the', 'problem', 'persists', '', 'have', 'you', 'spoken', 'with', 'your', 'isp', 'to', 'look', 'at', 'network', 'traffic', 'specifically', 'when', 'it', 'happens', '', 'db']",neutral,0.0
2560,2018/10/10,@BIggyChee Hello can you go through the following link to help you with this: https://t.co/E4BbxD55kv ^NJ @BIggyChee Hello can you go through the following link to help you with this: https://t.co/E4BbxD55kv ^NJ,neutral,@BIggyChee Hello can you go through the following link to help you with this: https://t.co/E4BbxD55kv ^NJ,2018/10/10,"['SCREEN_NAME', 'hello', 'can', 'you', 'go', 'through', 'the', 'following', 'link', 'to', 'help', 'you', 'with', 'this', 'nj', 'SCREEN_NAME', 'hello', 'can', 'you', 'go', 'through', 'the', 'following', 'link', 'to', 'help', 'you', 'with', 'this', 'nj']",neutral,1.0
2561,2018/10/10,"@joey_brindle Yes, that's correct! You may check on the notifications bar just to confirm if the download resumed. @joey_brindle Yes, that's correct! You may check on the notifications bar just to confirm if the download resumed.",neutral,"@joey_brindle Yes, that's correct! You may check on the notifications bar just to confirm if the download resumed.",2018/10/10,"['SCREEN_NAME', 'yes', '', 'that', 's', 'correct', '', 'you', 'may', 'check', 'on', 'the', 'notifications', 'bar', 'just', 'to', 'confirm', 'if', 'the', 'download', 'resumed', '', 'SCREEN_NAME', 'yes', '', 'that', 's', 'correct', '', 'you', 'may', 'check', 'on', 'the', 'notifications', 'bar', 'just', 'to', 'confirm', 'if', 'the', 'download', 'resumed', '']",neutral,1.0
2562,2018/10/08,"@James_L55_G Hello, glad to assist you! Please keep in mind that we cannot transfer any information, content or funds from one PSN account to another one, you will only be able to get access to that content using the PSN account on where it has been generated. @James_L55_G Hello, glad to assist you! Please keep in mind that we cannot transfer any information, content or funds from one PSN account to another one, you will only be able to get access to that content using the PSN account on where it has been generated.",positive,"@James_L55_G Hello, glad to assist you! Please keep in mind that we cannot transfer any information, content or funds from one PSN account to another one, you will only be able to get access to that content using the PSN account on where it has been generated.",2018/10/08,"['SCREEN_NAME', 'hello', '', 'glad', 'to', 'assist', 'you', '', 'please', 'keep', 'in', 'mind', 'that', 'we', 'can', 'not', 'transfer', 'any', 'information', '', 'content', 'or', 'funds', 'from', 'one', 'psn', 'account', 'to', 'another', 'one', '', 'you', 'will', 'only', 'be', 'able', 'to', 'get', 'access', 'to', 'that', 'content', 'using', 'the', 'psn', 'account', 'on', 'where', 'it', 'has', 'been', 'generated', '', 'SCREEN_NAME', 'hello', '', 'glad', 'to', 'assist', 'you', '', 'please', 'keep', 'in', 'mind', 'that', 'we', 'can', 'not', 'transfer', 'any', 'information', '', 'content', 'or', 'funds', 'from', 'one', 'psn', 'account', 'to', 'another', 'one', '', 'you', 'will', 'only', 'be', 'able', 'to', 'get', 'access', 'to', 'that', 'content', 'using', 'the', 'psn', 'account', 'on', 'where', 'it', 'has', 'been', 'generated', '']",positive,1.0
2563,2018/10/08,"@maria140913 OK, do you have the reference number from your call at all? Without this, we won't be able to track your refund request and will have to ask you to submit a query via the contact form here for it to be looked into: https://t.co/Wq3G9o4fpX ^DB @maria140913 OK, do you have the reference number from your call at all? Without this, we won't be able to track your refund request and will have to ask you to submit a query via the contact form here for it to be looked into: https://t.co/Wq3G9o4fpX ^DB",neutral,"@maria140913 OK, do you have the reference number from your call at all? Without this, we won't be able to track your refund request and will have to ask you to submit a query via the contact form here for it to be looked into: https://t.co/Wq3G9o4fpX ^DB",2018/10/08,"['SCREEN_NAME', 'ok', '', 'do', 'you', 'have', 'the', 'reference', 'number', 'from', 'your', 'call', 'at', 'all', '', 'without', 'this', '', 'we', 'wo', 'nt', 'be', 'able', 'to', 'track', 'your', 'refund', 'request', 'and', 'will', 'have', 'to', 'ask', 'you', 'to', 'submit', 'a', 'query', 'via', 'the', 'contact', 'form', 'here', 'for', 'it', 'to', 'be', 'looked', 'into', 'db', 'SCREEN_NAME', 'ok', '', 'do', 'you', 'have', 'the', 'reference', 'number', 'from', 'your', 'call', 'at', 'all', '', 'without', 'this', '', 'we', 'wo', 'nt', 'be', 'able', 'to', 'track', 'your', 'refund', 'request', 'and', 'will', 'have', 'to', 'ask', 'you', 'to', 'submit', 'a', 'query', 'via', 'the', 'contact', 'form', 'here', 'for', 'it', 'to', 'be', 'looked', 'into', 'db']",positive,0.0
2564,2018/10/09,@Colteastwood @Galaxygamerone @gideonburkland @AlexandrosNik @PBJ85 @Microsoft Sony already did this with PSNow before they limited the supported devices to just PC and PS4 last year Microsoft is basically doing the same thing as well as using Xbox One's to power the streamed games like how Sony uses 8 PS3's on a single motherboard to run the PS3 games. @Colteastwood @Galaxygamerone @gideonburkland @AlexandrosNik @PBJ85 @Microsoft Sony already did this with PSNow before they limited the supported devices to just PC and PS4 last year  Microsoft is basically doing the same thing as well as using Xbox One's to power the streamed games like how Sony uses 8 PS3's on a single motherboard to run the PS3 games.,neutral,@Colteastwood @Galaxygamerone @gideonburkland @AlexandrosNik @PBJ85 @Microsoft Sony already did this with PSNow before they limited the supported devices to just PC and PS4 last year  Microsoft is basically doing the same thing as well as using Xbox One's to power the streamed games like how Sony uses 8 PS3's on a single motherboard to run the PS3 games.,2018/10/09,"['SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'sony', 'already', 'did', 'this', 'with', 'psnow', 'before', 'they', 'limited', 'the', 'supported', 'devices', 'to', 'just', 'pc', 'and', 'ps4', 'last', 'year', 'microsoft', 'is', 'basically', 'doing', 'the', 'same', 'thing', 'as', 'well', 'as', 'using', 'xbox', 'one', 's', 'to', 'power', 'the', 'streamed', 'games', 'like', 'how', 'sony', 'uses', '8', 'ps3', 's', 'on', 'a', 'single', 'motherboard', 'to', 'run', 'the', 'ps3', 'games', '', 'SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'sony', 'already', 'did', 'this', 'with', 'psnow', 'before', 'they', 'limited', 'the', 'supported', 'devices', 'to', 'just', 'pc', 'and', 'ps4', 'last', 'year', 'microsoft', 'is', 'basically', 'doing', 'the', 'same', 'thing', 'as', 'well', 'as', 'using', 'xbox', 'one', 's', 'to', 'power', 'the', 'streamed', 'games', 'like', 'how', 'sony', 'uses', '8', 'ps3', 's', 'on', 'a', 'single', 'motherboard', 'to', 'run', 'the', 'ps3', 'games', '']",negative,0.0
2565,2018/10/08,@ahashim362 Please refer top the instruction provided in this tweet - https://t.co/0jVJxQWmLn. ^DK @ahashim362 Please refer top the instruction provided in this tweet - https://t.co/0jVJxQWmLn. ^DK,neutral,@ahashim362 Please refer top the instruction provided in this tweet - https://t.co/0jVJxQWmLn. ^DK,2018/10/08,"['SCREEN_NAME', 'please', 'refer', 'top', 'the', 'instruction', 'provided', 'in', 'this', 'tweet', '', 'dk', 'SCREEN_NAME', 'please', 'refer', 'top', 'the', 'instruction', 'provided', 'in', 'this', 'tweet', '', 'dk']",positive,0.0
2566,2018/10/10,"@nevershoutbryyy Yes, you can change the Sign-In ID, which should stop these completely as your log in details would change. If texts do continue to come through frequently let us know. How to change Sign-In ID: https://t.co/pIsSKEgmY2 ^AS @nevershoutbryyy Yes, you can change the Sign-In ID, which should stop these completely as your log in details would change. If texts do continue to come through frequently let us know. How to change Sign-In ID: https://t.co/pIsSKEgmY2 ^AS",neutral,"@nevershoutbryyy Yes, you can change the Sign-In ID, which should stop these completely as your log in details would change. If texts do continue to come through frequently let us know. How to change Sign-In ID: https://t.co/pIsSKEgmY2 ^AS",2018/10/10,"['SCREEN_NAME', 'yes', '', 'you', 'can', 'change', 'the', 'sign', 'in', 'id', '', 'which', 'should', 'stop', 'these', 'completely', 'as', 'your', 'log', 'in', 'details', 'would', 'change', '', 'if', 'texts', 'do', 'continue', 'to', 'come', 'through', 'frequently', 'let', 'us', 'know', '', 'how', 'to', 'change', 'sign', 'in', 'id', 'as', 'SCREEN_NAME', 'yes', '', 'you', 'can', 'change', 'the', 'sign', 'in', 'id', '', 'which', 'should', 'stop', 'these', 'completely', 'as', 'your', 'log', 'in', 'details', 'would', 'change', '', 'if', 'texts', 'do', 'continue', 'to', 'come', 'through', 'frequently', 'let', 'us', 'know', '', 'how', 'to', 'change', 'sign', 'in', 'id', 'as']",neutral,1.0
2567,2018/10/08,@febasdeggins Sorry to hear that. In this case please check your Direct Messages for further assistance on this matter. @febasdeggins Sorry to hear that. In this case please check your Direct Messages for further assistance on this matter.,neutral,@febasdeggins Sorry to hear that. In this case please check your Direct Messages for further assistance on this matter.,2018/10/08,"['SCREEN_NAME', 'sorry', 'to', 'hear', 'that', '', 'in', 'this', 'case', 'please', 'check', 'your', 'direct', 'messages', 'for', 'further', 'assistance', 'on', 'this', 'matter', '', 'SCREEN_NAME', 'sorry', 'to', 'hear', 'that', '', 'in', 'this', 'case', 'please', 'check', 'your', 'direct', 'messages', 'for', 'further', 'assistance', 'on', 'this', 'matter', '']",negative,0.0
2568,2018/10/07,"@Brookly32461241 Alright, unfortunately you'll need the larger file to perform a clean installation of the System Software. Any local data that isn't backed up will be lost. Please reformat the USB and follow instructions for Option 7: https://t.co/vecpA6wnaQ ^AS @Brookly32461241 Alright, unfortunately you'll need the larger file to perform a clean installation of the System Software. Any local data that isn't backed up will be lost. Please reformat the USB and follow instructions for Option 7: https://t.co/vecpA6wnaQ ^AS",neutral,"@Brookly32461241 Alright, unfortunately you'll need the larger file to perform a clean installation of the System Software. Any local data that isn't backed up will be lost. Please reformat the USB and follow instructions for Option 7: https://t.co/vecpA6wnaQ ^AS",2018/10/07,"['SCREEN_NAME', 'alright', '', 'unfortunately', 'you', 'll', 'need', 'the', 'larger', 'file', 'to', 'perform', 'a', 'clean', 'installation', 'of', 'the', 'system', 'software', '', 'any', 'local', 'data', 'that', 'is', 'nt', 'backed', 'up', 'will', 'be', 'lost', '', 'please', 'reformat', 'the', 'usb', 'and', 'follow', 'instructions', 'for', 'option', '7', 'as', 'SCREEN_NAME', 'alright', '', 'unfortunately', 'you', 'll', 'need', 'the', 'larger', 'file', 'to', 'perform', 'a', 'clean', 'installation', 'of', 'the', 'system', 'software', '', 'any', 'local', 'data', 'that', 'is', 'nt', 'backed', 'up', 'will', 'be', 'lost', '', 'please', 'reformat', 'the', 'usb', 'and', 'follow', 'instructions', 'for', 'option', '7', 'as']",negative,0.0
2569,2018/10/08,@boobyboten We also miss the days of trapping the pizza deliverer in a door-less/window-less building @boobyboten We also miss the days of trapping the pizza deliverer in a door-less/window-less building,neutral,@boobyboten We also miss the days of trapping the pizza deliverer in a door-less/window-less building,2018/10/08,"['SCREEN_NAME', 'we', 'also', 'miss', 'the', 'days', 'of', 'trapping', 'the', 'pizza', 'deliverer', 'in', 'a', 'door', 'lesswindow', 'less', 'building', 'SCREEN_NAME', 'we', 'also', 'miss', 'the', 'days', 'of', 'trapping', 'the', 'pizza', 'deliverer', 'in', 'a', 'door', 'lesswindow', 'less', 'building']",negative,0.0
2570,2018/10/08,"@Cartwheel_pc I can't confirm account details through Twitter unfortunately, but our support staff will do exactly that from the support channels provided from our help page instructions. ^AS @Cartwheel_pc I can't confirm account details through Twitter unfortunately, but our support staff will do exactly that from the support channels provided from our help page instructions. ^AS",negative,"@Cartwheel_pc I can't confirm account details through Twitter unfortunately, but our support staff will do exactly that from the support channels provided from our help page instructions. ^AS",2018/10/08,"['SCREEN_NAME', 'i', 'ca', 'nt', 'confirm', 'account', 'details', 'through', 'twitter', 'unfortunately', '', 'but', 'our', 'support', 'staff', 'will', 'do', 'exactly', 'that', 'from', 'the', 'support', 'channels', 'provided', 'from', 'our', 'help', 'page', 'instructions', '', 'as', 'SCREEN_NAME', 'i', 'ca', 'nt', 'confirm', 'account', 'details', 'through', 'twitter', 'unfortunately', '', 'but', 'our', 'support', 'staff', 'will', 'do', 'exactly', 'that', 'from', 'the', 'support', 'channels', 'provided', 'from', 'our', 'help', 'page', 'instructions', '', 'as']",negative,1.0
2571,2018/10/10,"@Depressionship OK, you'll need to follow the instructions here if you've encountered this error code: https://t.co/HY4eHbAVjJ. It should help prevent you seeing it again. ^DB @Depressionship OK, you'll need to follow the instructions here if you've encountered this error code: https://t.co/HY4eHbAVjJ. It should help prevent you seeing it again. ^DB",neutral,"@Depressionship OK, you'll need to follow the instructions here if you've encountered this error code: https://t.co/HY4eHbAVjJ. It should help prevent you seeing it again. ^DB",2018/10/10,"['SCREEN_NAME', 'ok', '', 'you', 'll', 'need', 'to', 'follow', 'the', 'instructions', 'here', 'if', 'you', 've', 'encountered', 'this', 'error', 'code', 'it', 'should', 'help', 'prevent', 'you', 'seeing', 'it', 'again', '', 'db', 'SCREEN_NAME', 'ok', '', 'you', 'll', 'need', 'to', 'follow', 'the', 'instructions', 'here', 'if', 'you', 've', 'encountered', 'this', 'error', 'code', 'it', 'should', 'help', 'prevent', 'you', 'seeing', 'it', 'again', '', 'db']",positive,0.0
2572,2018/10/08,With this feature. You would add 15 new games a 5 ps3 games available to download. The same goes with pc. Those games are never on pc legally. Playstation now stocks may rise. What do you think With this feature. You would add 15 new games a 5 ps3 games available to download. The same goes with pc. Those games are never on pc legally. Playstation now stocks may rise. What do you think,neutral,With this feature. You would add 15 new games a 5 ps3 games available to download. The same goes with pc. Those games are never on pc legally. Playstation now stocks may rise. What do you think,2018/10/08,"['with', 'this', 'feature', '', 'you', 'would', 'add', '15', 'new', 'games', 'a', '5', 'ps3', 'games', 'available', 'to', 'download', '', 'the', 'same', 'goes', 'with', 'pc', '', 'those', 'games', 'are', 'never', 'on', 'pc', 'legally', '', 'playstation', 'now', 'stocks', 'may', 'rise', '', 'what', 'do', 'you', 'think', 'with', 'this', 'feature', '', 'you', 'would', 'add', '15', 'new', 'games', 'a', '5', 'ps3', 'games', 'available', 'to', 'download', '', 'the', 'same', 'goes', 'with', 'pc', '', 'those', 'games', 'are', 'never', 'on', 'pc', 'legally', '', 'playstation', 'now', 'stocks', 'may', 'rise', '', 'what', 'do', 'you', 'think']",neutral,1.0
2573,2018/10/08,"@psp2roundup I hope that this will thankfully not be available in the broadband-developing country named Germany :) (despite I prefer playing my games ON the console, not on the cloud, even if PSNow looks good in my book) @psp2roundup I hope that this will thankfully not be available in the broadband-developing country named Germany :) (despite I prefer playing my games ON the console, not on the cloud, even if PSNow looks good in my book)",positive,"@psp2roundup I hope that this will thankfully not be available in the broadband-developing country named Germany :) (despite I prefer playing my games ON the console, not on the cloud, even if PSNow looks good in my book)",2018/10/08,"['SCREEN_NAME', 'i', 'hope', 'that', 'this', 'will', 'thankfully', 'not', 'be', 'available', 'in', 'the', 'broadband', 'developing', 'country', 'named', 'germany', '', 'despite', 'i', 'prefer', 'playing', 'my', 'games', 'on', 'the', 'console', '', 'not', 'on', 'the', 'cloud', '', 'even', 'if', 'psnow', 'looks', 'good', 'in', 'my', 'book', '', 'SCREEN_NAME', 'i', 'hope', 'that', 'this', 'will', 'thankfully', 'not', 'be', 'available', 'in', 'the', 'broadband', 'developing', 'country', 'named', 'germany', '', 'despite', 'i', 'prefer', 'playing', 'my', 'games', 'on', 'the', 'console', '', 'not', 'on', 'the', 'cloud', '', 'even', 'if', 'psnow', 'looks', 'good', 'in', 'my', 'book', '']",positive,1.0
2574,2018/10/10,"@Tyrone94551584 Hello! I'm afraid account bans are permanent, unless they are due to chargeback debt. Please see this FAQ for more info: https://t.co/7nxsIZKcGD. You can also use our contact form here to get more info on the ban: https://t.co/Wq3G9o4fpX ^DB @Tyrone94551584 Hello! I'm afraid account bans are permanent, unless they are due to chargeback debt. Please see this FAQ for more info: https://t.co/7nxsIZKcGD. You can also use our contact form here to get more info on the ban: https://t.co/Wq3G9o4fpX ^DB",neutral,"@Tyrone94551584 Hello! I'm afraid account bans are permanent, unless they are due to chargeback debt. Please see this FAQ for more info: https://t.co/7nxsIZKcGD. You can also use our contact form here to get more info on the ban: https://t.co/Wq3G9o4fpX ^DB",2018/10/10,"['SCREEN_NAME', 'hello', '', 'i', 'm', 'afraid', 'account', 'bans', 'are', 'permanent', '', 'unless', 'they', 'are', 'due', 'to', 'chargeback', 'debt', '', 'please', 'see', 'this', 'faq', 'for', 'more', 'info', '', 'you', 'can', 'also', 'use', 'our', 'contact', 'form', 'here', 'to', 'get', 'more', 'info', 'on', 'the', 'ban', 'db', 'SCREEN_NAME', 'hello', '', 'i', 'm', 'afraid', 'account', 'bans', 'are', 'permanent', '', 'unless', 'they', 'are', 'due', 'to', 'chargeback', 'debt', '', 'please', 'see', 'this', 'faq', 'for', 'more', 'info', '', 'you', 'can', 'also', 'use', 'our', 'contact', 'form', 'here', 'to', 'get', 'more', 'info', 'on', 'the', 'ban', 'db']",neutral,1.0
2575,2018/10/10,@PlayStation Now delete ID's that haven't been logged into @PlayStation Now delete ID's that haven't been logged into,neutral,@PlayStation Now delete ID's that haven't been logged into,2018/10/10,"['SCREEN_NAME', 'now', 'delete', 'id', 's', 'that', 'havent', 'been', 'logged', 'into', 'SCREEN_NAME', 'now', 'delete', 'id', 's', 'that', 'havent', 'been', 'logged', 'into']",neutral,1.0
2576,2018/10/10,"@Dylanb10000 From this error code, it appears the information entered is indeed invalid. Please check this FAQ for assistance in case you've made a minor mistake: https://t.co/QLD94WsNfN ^DB @Dylanb10000 From this error code, it appears the information entered is indeed invalid. Please check this FAQ for assistance in case you've made a minor mistake: https://t.co/QLD94WsNfN ^DB",neutral,"@Dylanb10000 From this error code, it appears the information entered is indeed invalid. Please check this FAQ for assistance in case you've made a minor mistake: https://t.co/QLD94WsNfN ^DB",2018/10/10,"['SCREEN_NAME', 'from', 'this', 'error', 'code', '', 'it', 'appears', 'the', 'information', 'entered', 'is', 'indeed', 'invalid', '', 'please', 'check', 'this', 'faq', 'for', 'assistance', 'in', 'case', 'you', 've', 'made', 'a', 'minor', 'mistake', 'db', 'SCREEN_NAME', 'from', 'this', 'error', 'code', '', 'it', 'appears', 'the', 'information', 'entered', 'is', 'indeed', 'invalid', '', 'please', 'check', 'this', 'faq', 'for', 'assistance', 'in', 'case', 'you', 've', 'made', 'a', 'minor', 'mistake', 'db']",negative,0.0
2577,2018/10/07,@bendavies9888 In that case please start your system in safe mode and rebuild the database: https://t.co/NiCy6xiXKC this process will search for any corrupted data in the console that may be the cause of the issue that you're experiencing. @bendavies9888 In that case please start your system in safe mode and rebuild the database: https://t.co/NiCy6xiXKC this process will search for any corrupted data in the console that may be the cause of the issue that you're experiencing.,neutral,@bendavies9888 In that case please start your system in safe mode and rebuild the database: https://t.co/NiCy6xiXKC this process will search for any corrupted data in the console that may be the cause of the issue that you're experiencing.,2018/10/07,"['SCREEN_NAME', 'in', 'that', 'case', 'please', 'start', 'your', 'system', 'in', 'safe', 'mode', 'and', 'rebuild', 'the', 'database', 'this', 'process', 'will', 'search', 'for', 'any', 'corrupted', 'data', 'in', 'the', 'console', 'that', 'may', 'be', 'the', 'cause', 'of', 'the', 'issue', 'that', 'you', 're', 'experiencing', '', 'SCREEN_NAME', 'in', 'that', 'case', 'please', 'start', 'your', 'system', 'in', 'safe', 'mode', 'and', 'rebuild', 'the', 'database', 'this', 'process', 'will', 'search', 'for', 'any', 'corrupted', 'data', 'in', 'the', 'console', 'that', 'may', 'be', 'the', 'cause', 'of', 'the', 'issue', 'that', 'you', 're', 'experiencing', '']",positive,0.0
2578,2018/10/08,"@Galaxygamerone Sony was probably too early with PSNow, but it's funny seeing everyone love cloud streaming now but hated Sony doing PSNow ð @Galaxygamerone Sony was probably too early with PSNow, but it's funny seeing everyone love cloud streaming now but hated Sony doing PSNow ð",positive,"@Galaxygamerone Sony was probably too early with PSNow, but it's funny seeing everyone love cloud streaming now but hated Sony doing PSNow ð",2018/10/08,"['SCREEN_NAME', 'sony', 'was', 'probably', 'too', 'early', 'with', 'psnow', '', 'but', 'it', 's', 'funny', 'seeing', 'everyone', 'love', 'cloud', 'streaming', 'now', 'but', 'hated', 'sony', 'doing', 'psnow', '', 'SCREEN_NAME', 'sony', 'was', 'probably', 'too', 'early', 'with', 'psnow', '', 'but', 'it', 's', 'funny', 'seeing', 'everyone', 'love', 'cloud', 'streaming', 'now', 'but', 'hated', 'sony', 'doing', 'psnow', '']",negative,0.0
2579,2018/10/10,"@slipxknot You mentioned previously that the smaller update file wouldn't work, so that means you'll need to use the larger file now. Have you tried updating via Safe Mode Option 3 (USB) yet with the 400~MB file? Try that, and if it fails, you have to use the larger one. ^DB @slipxknot You mentioned previously  that the smaller update file wouldn't work, so that means you'll need to use the larger file now. Have you tried updating via Safe Mode Option 3 (USB) yet with the 400~MB file? Try that, and if it fails, you have to use the larger one. ^DB",negative,"@slipxknot You mentioned previously  that the smaller update file wouldn't work, so that means you'll need to use the larger file now. Have you tried updating via Safe Mode Option 3 (USB) yet with the 400~MB file? Try that, and if it fails, you have to use the larger one. ^DB",2018/10/10,"['SCREEN_NAME', 'you', 'mentioned', 'previously', 'that', 'the', 'smaller', 'update', 'file', 'would', 'nt', 'work', '', 'so', 'that', 'means', 'you', 'll', 'need', 'to', 'use', 'the', 'larger', 'file', 'now', '', 'have', 'you', 'tried', 'updating', 'via', 'safe', 'mode', 'option', '3', '', 'usb', '', 'yet', 'with', 'the', '400mb', 'file', '', 'try', 'that', '', 'and', 'if', 'it', 'fails', '', 'you', 'have', 'to', 'use', 'the', 'larger', 'one', '', 'db', 'SCREEN_NAME', 'you', 'mentioned', 'previously', 'that', 'the', 'smaller', 'update', 'file', 'would', 'nt', 'work', '', 'so', 'that', 'means', 'you', 'll', 'need', 'to', 'use', 'the', 'larger', 'file', 'now', '', 'have', 'you', 'tried', 'updating', 'via', 'safe', 'mode', 'option', '3', '', 'usb', '', 'yet', 'with', 'the', '400mb', 'file', '', 'try', 'that', '', 'and', 'if', 'it', 'fails', '', 'you', 'have', 'to', 'use', 'the', 'larger', 'one', '', 'db']",negative,1.0
2580,2018/10/09,@josh_fryatt02 Glad to assist. Have you tried to redeem the voucher code from our SEN website? Here's how: https://t.co/mDD6URYq5z @josh_fryatt02 Glad to assist. Have you tried to redeem the voucher code from our SEN website? Here's how: https://t.co/mDD6URYq5z,neutral,@josh_fryatt02 Glad to assist. Have you tried to redeem the voucher code from our SEN website? Here's how: https://t.co/mDD6URYq5z,2018/10/09,"['SCREEN_NAME', 'glad', 'to', 'assist', '', 'have', 'you', 'tried', 'to', 'redeem', 'the', 'voucher', 'code', 'from', 'our', 'sen', 'website', '', 'here', 's', 'how', 'SCREEN_NAME', 'glad', 'to', 'assist', '', 'have', 'you', 'tried', 'to', 'redeem', 'the', 'voucher', 'code', 'from', 'our', 'sen', 'website', '', 'here', 's', 'how']",positive,0.0
2581,2018/10/07,"@JennieSin_ Hello, glad to assist you! Once an account has been banned there is no way we unlock it. Please check the Spotify website/support for further information. @JennieSin_ Hello, glad to assist you! Once an account has been banned there is no way we unlock it. Please check the Spotify website/support for further information.",positive,"@JennieSin_ Hello, glad to assist you! Once an account has been banned there is no way we unlock it. Please check the Spotify website/support for further information.",2018/10/07,"['SCREEN_NAME', '', 'hello', '', 'glad', 'to', 'assist', 'you', '', 'once', 'an', 'account', 'has', 'been', 'banned', 'there', 'is', 'no', 'way', 'we', 'unlock', 'it', '', 'please', 'check', 'the', 'spotify', 'websitesupport', 'for', 'further', 'information', '', 'SCREEN_NAME', '', 'hello', '', 'glad', 'to', 'assist', 'you', '', 'once', 'an', 'account', 'has', 'been', 'banned', 'there', 'is', 'no', 'way', 'we', 'unlock', 'it', '', 'please', 'check', 'the', 'spotify', 'websitesupport', 'for', 'further', 'information', '']",neutral,0.0
