GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
918904820295192576,10/13/2017,http://twitter.com/AskPS_UK/status/918904820295192576,@sonspike42 No worries! ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Fear,Twitter,,181861,63086,22,@sonspike42 No worries! ^EG,Reply,,
919614906411945984,10/15/2017,http://twitter.com/AskPS_UK/status/919614906411945984,"@AlmightyHasted If the steps on the Fix and Replace website do not resolve the issue, the next thing would be to book it in for a repair.^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,182819,63352,22,"@AlmightyHasted If the steps on the Fix and Replace website do not resolve the issue, the next thing would be to book it in for a repair.^MN",Reply,,
920020339429728257,10/16/2017,http://twitter.com/AskPS_UK/status/920020339429728257,@mad_dot_grind The controller will most likely be faulty I am afraid ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Fear,Twitter,,183392,63531,22,@mad_dot_grind The controller will most likely be faulty I am afraid ^ES,Reply,,
919567239346520064,10/15/2017,http://twitter.com/AskPS_UK/status/919567239346520064,@leemoran19 You can find them here: https://t.co/rgDs0I3NLs ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182700,63320,22,@leemoran19 You can find them here: https://t.co/rgDs0I3NLs ^MN,Reply,,
918697568208527360,10/13/2017,http://twitter.com/AskPlayStation/status/918697568208527360,@ContrerasZaul That's odd. If you have a sub account it must be linked to a master account.,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,727125,1248867,3135,@ContrerasZaul That's odd. If you have a sub account it must be linked to a master account.,Reply,,
919999524172640257,10/16/2017,http://twitter.com/AskPS_UK/status/919999524172640257,"@dimetricky182 Hi there, sorry to hear this. Have you tried from your console? ^ES",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,183310,63512,22,"@dimetricky182 Hi there, sorry to hear this. Have you tried from your console? ^ES",Reply,,
919623721287069696,10/15/2017,http://twitter.com/AskPlayStation/status/919623721287069696,@_MEAKANA Sorry to hear that. Please go to Safe Mode and select Restore Default Settings. Steps here: https://t.co/OOaq76kzAA,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727695,1249389,3140,@_MEAKANA Sorry to hear that. Please go to Safe Mode and select Restore Default Settings. Steps here: https://t.co/OOaq76kzAA,Reply,,
919882532723855360,10/16/2017,http://twitter.com/AskPS_UK/status/919882532723855360,@JeremyA04959549 Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,183057,63420,22,@JeremyA04959549 Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,Reply,,
919301211551133696,10/14/2017,http://twitter.com/AskPS_UK/status/919301211551133696,@Oli_speaks And there are so many to pick from! ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Unclassified,Twitter,,182355,63254,22,@Oli_speaks And there are so many to pick from! ^MN,Reply,,
918833054923272192,10/13/2017,http://twitter.com/AskPS_UK/status/918833054923272192,"@NigelSmith1973 If you are still signed in, change your sign in ID. See https://t.co/2VpdpAXUzu ^ES",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,181716,63049,22,"@NigelSmith1973 If you are still signed in, change your sign in ID. See https://t.co/2VpdpAXUzu ^ES",Reply,,
920341152800309250,10/17/2017,http://twitter.com/AskPlayStation/status/920341152800309250,@ISkadiMain Glad to help! We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,728240,1249769,3140,@ISkadiMain Glad to help! We have sent you a Direct Message via Twitter with further instructions.,Reply,,
919610081787961344,10/15/2017,http://twitter.com/AskPS_UK/status/919610081787961344,"@AlmightyHasted Try our fix and replace service to troubleshoot the issue, and book a repair if needed: https://t.co/aqNerV8p9V ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,182809,63349,22,"@AlmightyHasted Try our fix and replace service to troubleshoot the issue, and book a repair if needed: https://t.co/aqNerV8p9V ^MN",Reply,,
920317342600646656,10/17/2017,http://twitter.com/AskPlayStation/status/920317342600646656,@almightyzxtmxDJ Here to help! Are you getting any error message when you try to sign in? Any information would be appreciated.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,728209,1249762,3140,@almightyzxtmxDJ Here to help! Are you getting any error message when you try to sign in? Any information would be appreciated.,Reply,,
919658056602054661,10/15/2017,http://twitter.com/AskPS_UK/status/919658056602054661,"@GothamsDisciple Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182916,63386,22,"@GothamsDisciple Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",Reply,,
920210959054049280,10/17/2017,http://twitter.com/AskPS_UK/status/920210959054049280,"@RobertsAboltins Sorry, but we don't have a Latvian contact number, only an email address: support@lv.playstation.com ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,183491,63543,22,"@RobertsAboltins Sorry, but we don't have a Latvian contact number, only an email address: support@lv.playstation.com ^DB",Reply,,
918958827038535680,10/13/2017,http://twitter.com/AskPS_UK/status/918958827038535680,@arshtastic04 I'm afraid that we don't discuss ban or suspension here. Contact our team https://t.co/8WTN1ElGAZ for this. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Fear,Twitter,,181965,63115,22,@arshtastic04 I'm afraid that we don't discuss ban or suspension here. Contact our team https://t.co/8WTN1ElGAZ for this. ^EG,Reply,,
918830974347153409,10/13/2017,http://twitter.com/AskPS_UK/status/918830974347153409,"@cameron_hatton Hey! Try opening the ports on your router, see https://t.co/JlGFiUBIDe ^ES",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,181711,63047,22,"@cameron_hatton Hey! Try opening the ports on your router, see https://t.co/JlGFiUBIDe ^ES",Reply,,
919962505023295489,10/16/2017,http://twitter.com/RileyAlexRiley/status/919962505023295489,@hitman_unsworth @Nick28T I wasn’t either always had a 360 preferred the pads but come round to preferring PlayStation now,@RileyAlexRiley,Alex Riley 🍒⚪️,United Kingdom,North West,Manchester,Neutral,Neutral,Twitter,M,6540,388,335,@hitman_unsworth @Nick28T I wasn’t either always had a 360 preferred the pads but come round to preferring PlayStation now,Reply,,
920343328561954819,10/17/2017,http://twitter.com/AskPS_UK/status/920343328561954819,@gtrwais Please change your password ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,183767,63605,22,@gtrwais Please change your password ^ES,Reply,,
918934842678677507,10/13/2017,http://twitter.com/AskPS_UK/status/918934842678677507,@HarryRy63165946 Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,181923,63105,22,@HarryRy63165946 Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,Reply,,
919525406763569153,10/15/2017,http://twitter.com/AskPS_UK/status/919525406763569153,@ewanmacp Hi there! See https://t.co/qBnERPqBob ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182559,63291,22,@ewanmacp Hi there! See https://t.co/qBnERPqBob ^EG,Reply,,
919795309928173568,10/16/2017,http://twitter.com/AskPlayStation/status/919795309928173568,@zbroct99 Totally understand. Are you searching the game from our Web Based Store or your console?,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,727895,1249458,3140,@zbroct99 Totally understand. Are you searching the game from our Web Based Store or your console?,Reply,,
920339894253342720,10/17/2017,http://twitter.com/AskPS_UK/status/920339894253342720,@gjc_cook Hey! Sorry to hear this. Which game are you trying to download? ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,183757,63601,22,@gjc_cook Hey! Sorry to hear this. Which game are you trying to download? ^ES,Reply,,
918826818135842816,10/13/2017,http://twitter.com/AskPS_UK/status/918826818135842816,@Hendahan3 Hello! You can submit a refund request for this here https://t.co/7mBqL3cRkd ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,181704,63047,22,@Hendahan3 Hello! You can submit a refund request for this here https://t.co/7mBqL3cRkd ^ES,Reply,,
919171892430495745,10/14/2017,http://twitter.com/AskPS_UK/status/919171892430495745,"@Faresal97381474 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK @Sr8Zradz",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182061,63162,22,"@Faresal97381474 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK @Sr8Zradz",Reply,,
919887423227809793,10/16/2017,http://twitter.com/AskPS_UK/status/919887423227809793,@cain_mccusker I'm afraid that we don't discuss ban or suspension on Twitter. Contact our team https://t.co/8WTN1ElGAZ for this. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Unclassified,Twitter,,183063,63426,22,@cain_mccusker I'm afraid that we don't discuss ban or suspension on Twitter. Contact our team https://t.co/8WTN1ElGAZ for this. ^EG,Reply,,
920356516221341704,10/17/2017,http://twitter.com/AskPlayStation/status/920356516221341704,@psstew1 Here to help! What console are you on and what error message are you getting? Any information would be appreciated.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,728260,1249778,3140,@psstew1 Here to help! What console are you on and what error message are you getting? Any information would be appreciated.,Reply,,
919918109049450496,10/16/2017,http://twitter.com/AskPS_UK/status/919918109049450496,"@dimetricky182 Hey, sorry to hear about that! Is your PlayStation 4 console still your Primary console on your account? ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,183096,63439,22,"@dimetricky182 Hey, sorry to hear about that! Is your PlayStation 4 console still your Primary console on your account? ^DB",Reply,,
919221136319303680,10/14/2017,http://twitter.com/AskPS_UK/status/919221136319303680,"@bueid Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182175,63202,22,"@bueid Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK",Reply,,
918943323406131200,10/13/2017,http://twitter.com/yosp/status/918943323406131200,@SZaidH ( ´ ▽ ` )ﾉ thank you,@yosp,Shuhei Yoshida,Japan,Tokyo,Tokyo,Positive,Joy,Twitter,M,48054,316791,1061,@SZaidH ( ´ ▽ ` )ﾉ thank you,Reply,,
920322819115880453,10/17/2017,http://twitter.com/AskPlayStation/status/920322819115880453,@vir_batra Here to help! Please delete the game and re-install it.,@AskPlayStation,Ask PlayStation,,,,Positive,Anger,Twitter,,728215,1249760,3140,@vir_batra Here to help! Please delete the game and re-install it.,Reply,,
920361089929502720,10/17/2017,http://twitter.com/AskPS_UK/status/920361089929502720,@Michaelfarrar2 Hey! You can submit a refund request here https://t.co/7mBqL3cRkd chat is however closed for tonight ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,183812,63625,22,@Michaelfarrar2 Hey! You can submit a refund request here https://t.co/7mBqL3cRkd chat is however closed for tonight ^ES,Reply,,
920138221597667328,10/17/2017,http://twitter.com/AskPlayStation/status/920138221597667328,"@reporterkel Hello Kelly. Let's look into that. Please make sure you are following us, so we can assist you better via a Direct Message.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,728134,1249707,3140,"@reporterkel Hello Kelly. Let's look into that. Please make sure you are following us, so we can assist you better via a Direct Message.",Reply,,
919978501209550848,10/16/2017,http://twitter.com/AskPS_UK/status/919978501209550848,@vivek__raval Hey! It is https://t.co/eXXeLE4L7a ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,183233,63495,22,@vivek__raval Hey! It is https://t.co/eXXeLE4L7a ^ES,Reply,,
919684324655620099,10/15/2017,http://twitter.com/AskPlayStation/status/919684324655620099,Learn how pre-orders work on the PlayStation Store: https://t.co/c1DrSdjegA https://t.co/lkaQSaqQ0A,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727794,1249429,3140,"Learn how pre-orders work on the PlayStation Store: 
https://t.co/c1DrSdjegA https://t.co/lkaQSaqQ0A",Tweet,,
919165663725477888,10/14/2017,http://twitter.com/AskPS_UK/status/919165663725477888,"@SkinnerMaths Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182052,63161,22,"@SkinnerMaths Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK",Reply,,
919736802461782016,10/15/2017,http://twitter.com/AskPlayStation/status/919736802461782016,@FUTBOLMACHINE10 You are welcome anytime. Keep us posted.,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,727859,1249449,3140,@FUTBOLMACHINE10 You are welcome anytime. Keep us posted.,Reply,,
919600356203663362,10/15/2017,http://twitter.com/AskPS_UK/status/919600356203663362,@imquitegood Tell me your woes and I shall help support! ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Unclassified,Twitter,,182788,63344,22,@imquitegood Tell me your woes and I shall help support! ^MN,Reply,,
919990169738141697,10/16/2017,http://twitter.com/AskPS_UK/status/919990169738141697,@RED__VENOM Please send us a few screenshots ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,183271,63501,22,@RED__VENOM Please send us a few screenshots ^ES,Reply,,
918865450359980032,10/13/2017,http://twitter.com/AskPlayStation/status/918865450359980032,@LeeBebbington Understood! We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Positive,Unclassified,Twitter,,727193,1248958,3135,@LeeBebbington Understood! We have sent you a Direct Message via Twitter with further instructions.,Reply,,
919678642103422976,10/15/2017,http://twitter.com/AskPS_UK/status/919678642103422976,@ProtazeVLOGSYT Take a look at this article for a how to guide! https://t.co/3VTUMphjNW ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182957,63404,22,@ProtazeVLOGSYT Take a look at this article for a how to guide! https://t.co/3VTUMphjNW ^MN,Reply,,
919290412233318401,10/14/2017,http://twitter.com/AskPS_UK/status/919290412233318401,@tulpesh What device are you trying to stream to? Are you able to try from a different device? ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182330,63253,22,@tulpesh What device are you trying to stream to? Are you able to try from a different device? ^MN,Reply,,
919627277796769793,10/15/2017,http://twitter.com/AskPS_UK/status/919627277796769793,@adambeaumont23 Have you tried [Settings] > [Account Management] > [Restore Licenses]? ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182853,63362,22,@adambeaumont23 Have you tried [Settings] > [Account Management] > [Restore Licenses]? ^MN,Reply,,
919267006741958657,10/14/2017,http://twitter.com/AskPS_UK/status/919267006741958657,@TamirH110 Contact PlayStation Support by phone or e-mail as soon as possible so we can help. ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182279,63238,22,@TamirH110 Contact PlayStation Support by phone or e-mail as soon as possible so we can help. ^MN,Reply,,
919095360634736645,10/14/2017,http://twitter.com/AskPlayStation/status/919095360634736645,@LestorytBr Hi there. Let's look into that. Review the next article for further info on error code WC-40382-7: https://t.co/o0SlRaQl42,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727404,1249079,3136,@LestorytBr Hi there. Let's look into that. Review the next article for further info on error code WC-40382-7: https://t.co/o0SlRaQl42,Reply,,
919316318322610178,10/14/2017,http://twitter.com/AskPS_UK/status/919316318322610178,@DarrenTullock Amazon's trucks aren't as fast as the GT Sport cars. You'll need to contact Amazon to find out more though. ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182388,63256,22,@DarrenTullock Amazon's trucks aren't as fast as the GT Sport cars. You'll need to contact Amazon to find out more though. ^MN,Reply,,
920005357174509569,10/16/2017,http://twitter.com/AskPlayStation/status/920005357174509569,@jonnyleemills Odd! Try deactivating via PC and reactivate the account. Check out the next link with the steps: https://t.co/BZwY1dGjre,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727973,1249564,3140,@jonnyleemills Odd! Try deactivating via PC and reactivate the account. Check out the next link with the steps: https://t.co/BZwY1dGjre,Reply,,
920122204678799360,10/16/2017,http://twitter.com/PlayStation/status/920122204678799360,How the team at @Piranha_Bytes created a new post-apocalyptic adventure without alienating their fantasy fanbase: https://t.co/N3VnDRS2mR https://t.co/qOKXljeKe6,@PlayStation,PlayStation,United States of America,California,,Neutral,Neutral,Twitter,,24956,14866998,797,How the team at @Piranha_Bytes created a new post-apocalyptic adventure without alienating their fantasy fanbase: https://t.co/N3VnDRS2mR https://t.co/qOKXljeKe6,Tweet,,
920385122486181889,10/17/2017,http://twitter.com/AskPS_UK/status/920385122486181889,@bconroy788 Ah no worries! ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Fear,Twitter,,183876,63630,22,@bconroy788 Ah no worries! ^ES,Reply,,
919507753793703937,10/15/2017,http://twitter.com/AskPS_UK/status/919507753793703937,@Malachy09Gaming Hi there! Do you have your PS4 active as primary on your account? ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182505,63280,22,@Malachy09Gaming Hi there! Do you have your PS4 active as primary on your account? ^EG,Reply,,
920486466786091009,10/17/2017,http://twitter.com/AskPlayStation/status/920486466786091009,@official_perez1 Hi there. Please check the instructions in the next link: https://t.co/41P2mmHyvb,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,728416,1249814,3139,@official_perez1 Hi there. Please check the instructions in the next link: https://t.co/41P2mmHyvb,Reply,,
919575476485677058,10/15/2017,http://twitter.com/AskPS_UK/status/919575476485677058,@LouieMcCloskey Try this again via PC/Laptop accessing at https://t.co/fEojS69I53 and let us know how you get on ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,182724,63325,22,@LouieMcCloskey Try this again via PC/Laptop accessing at https://t.co/fEojS69I53 and let us know how you get on ^EG,Reply,,
919140762620776449,10/14/2017,http://twitter.com/AskPS_UK/status/919140762620776449,Our Fix & Replace tool can diagnose and resolve your PS4 hardware issues https://t.co/ZN6mnqgf8c https://t.co/5H2b7TiaaD,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182022,63139,22,Our Fix & Replace tool can diagnose and resolve your PS4 hardware issues https://t.co/ZN6mnqgf8c https://t.co/5H2b7TiaaD,Tweet,,
919158411606085633,10/14/2017,http://twitter.com/AskPS_UK/status/919158411606085633,"@LaytonSmith20 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182043,63154,22,"@LaytonSmith20 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK",Reply,,
919502960975065088,10/15/2017,http://twitter.com/AskPS_UK/status/919502960975065088,@Liam_R_Orr Hey there! Sure! Do you have a reference number about your case? ^G,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182486,63277,22,@Liam_R_Orr Hey there! Sure! Do you have a reference number about your case? ^G,Reply,,
920328181365858312,10/17/2017,http://twitter.com/AskPS_UK/status/920328181365858312,@MaamounAdel Hi there! I'm going to send you a DM. Please follow us if you haven't already ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,183713,63588,22,@MaamounAdel Hi there! I'm going to send you a DM. Please follow us if you haven't already ^ES,Reply,,
918864889418059776,10/13/2017,http://twitter.com/AskPS_UK/status/918864889418059776,@chrillejensen Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,181782,63064,22,@chrillejensen Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,Reply,,
919890273207013377,10/16/2017,http://twitter.com/AskPS_UK/status/919890273207013377,@MANHUNT_SVK Hi there! You need to submit a refund request at https://t.co/7mBqL3cRkd to cancel it ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,183068,63426,22,@MANHUNT_SVK Hi there! You need to submit a refund request at https://t.co/7mBqL3cRkd to cancel it ^EG,Reply,,
918810310911422464,10/13/2017,http://twitter.com/AskPS_UK/status/918810310911422464,@RNewis A repair service takes between 7-21 days ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,181675,63044,22,@RNewis A repair service takes between 7-21 days ^ES,Reply,,
919208375463956480,10/14/2017,http://twitter.com/AskPlayStation/status/919208375463956480,@TheMeemez Here to help! We have sent you a DM with more details,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727422,1249135,3136,@TheMeemez Here to help! We have sent you a DM with more details,Reply,,
919176819525455872,10/14/2017,http://twitter.com/AskPS_UK/status/919176819525455872,"@dmgeddLiTm Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182074,63164,22,"@dmgeddLiTm Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK",Reply,,
919571718758391808,10/15/2017,http://twitter.com/AskPlayStation/status/919571718758391808,@Rimas6996 Sorry for the inconvenience. Do you see any kind of error message or error code? What is the region of your PSN Account?,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,727629,1249348,3139,@Rimas6996  Sorry for the inconvenience. Do you see any kind of error message or error code? What is the region of your PSN Account?,Reply,,
919065246316351490,10/14/2017,http://twitter.com/AskPlayStation/status/919065246316351490,Sub Accounts can now graduate to Master Accounts! Find out how: https://t.co/Wacy3cmjH0 https://t.co/9ygg0NX0An,@AskPlayStation,Ask PlayStation,,,,Neutral,Fear,Twitter,,727378,1249073,3136,Sub Accounts can now graduate to Master Accounts! Find out how: https://t.co/Wacy3cmjH0 https://t.co/9ygg0NX0An,Tweet,,
920173346355953664,10/17/2017,http://twitter.com/AskPlayStation/status/920173346355953664,"@aregrounders Hi Isabella. Let's look into that. For further info on error code 80710016, click here: https://t.co/rt6FGI3H3W",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,728149,1249684,3140,"@aregrounders Hi Isabella. Let's look into that. For further info on error code 80710016, click here: https://t.co/rt6FGI3H3W",Reply,,
919583968827269121,10/15/2017,http://twitter.com/AskPlayStation/status/919583968827269121,@Mxffyz Sorry to know that. Please follow us via Twitter so we can send you a DM with further instructions. Thanks!,@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,727640,1249354,3139,@Mxffyz Sorry to know that. Please follow us via Twitter so we can send you a DM with further instructions. Thanks!,Reply,,
919850263686582272,10/16/2017,http://twitter.com/AskPS_UK/status/919850263686582272,@LiamSmith212 Sorry to hear this! Have you already downloaded the content? ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Sadness,Twitter,,182998,63416,22,@LiamSmith212 Sorry to hear this! Have you already downloaded the content? ^EG,Reply,,
920419614168936448,10/17/2017,http://twitter.com/AskPlayStation/status/920419614168936448,@ColinNasmith Glad to know is working. Please feel free to contact us if you have further concerns.,@AskPlayStation,Ask PlayStation,,,,Negative,Joy,Twitter,,728348,1249800,3140,@ColinNasmith Glad to know is working. Please feel free to contact us if you have further concerns.,Reply,,
919999646981873664,10/16/2017,http://twitter.com/AskPS_UK/status/919999646981873664,@AurimasPetrikas Sadly the regions will need to match in order for the payment to be accepted. You could always purchase vouchers online ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,183311,63512,22,@AurimasPetrikas Sadly the regions will need to match in order for the payment to be accepted. You could always purchase vouchers online ^ES,Reply,,
919015492693778432,10/13/2017,http://twitter.com/AskPlayStation/status/919015492693778432,@woods_abi Sorry for the inconvenience. Do you see any kind of error message or error code?,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,727341,1249054,3135,@woods_abi Sorry for the inconvenience. Do you see any kind of error message or error code?,Reply,,
919891829151227904,10/16/2017,http://twitter.com/AskPS_UK/status/919891829151227904,@BassBomb13 No problem! We are always here if you need any more help. ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Unclassified,Twitter,,183071,63427,22,@BassBomb13 No problem! We are always here if you need any more help. ^DB,Reply,,
919921717128114182,10/16/2017,http://twitter.com/AskPlayStation/status/919921717128114182,@vgabrielpsamson That's no fun. Please power cycle your network devices and try again: https://t.co/Vp85fRXkHX,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727927,1249505,3140,@vgabrielpsamson That's no fun. Please power cycle your network devices and try again: https://t.co/Vp85fRXkHX,Reply,,
919271861166465024,10/14/2017,http://twitter.com/AskPS_UK/status/919271861166465024,"@DaireSmiddy16 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182289,63244,22,"@DaireSmiddy16 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",Reply,,
919140944703819776,10/14/2017,http://twitter.com/AskPS_UK/status/919140944703819776,@xxRy_24xx Sorry to hear that! I'm going to send you a DM. Please follow us if you haven't already! ^MK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182023,63139,22,@xxRy_24xx Sorry to hear that! I'm going to send you a DM. Please follow us if you haven't already! ^MK,Reply,,
919731249731768320,10/15/2017,http://twitter.com/AskPlayStation/status/919731249731768320,@austenhogan This process won't delete any of your saved files or downloaded games.,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,727854,1249460,3140,@austenhogan This process won't delete any of your saved files or downloaded games.,Reply,,
919629956581416960,10/15/2017,http://twitter.com/AskPS_UK/status/919629956581416960,@BergHanseen So no matter how long you hold the power button down the PS4 will not shut down? ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,182861,63363,22,@BergHanseen So no matter how long you hold the power button down the PS4 will not shut down? ^MN,Reply,,
918889001129562117,10/13/2017,http://twitter.com/HPE_Partner/status/918889001129562117,#HPEPartners - find content and assets from the overarching Right Mix of #HybridIT campaign available on PSNow. https://t.co/h8tlcQ9AZT,@HPE_Partner,HPE Partner Ready,,,,Neutral,Neutral,Twitter,,4489,2301,611,#HPEPartners - find content and assets from the overarching Right Mix of #HybridIT campaign available on PSNow. https://t.co/h8tlcQ9AZT,Tweet,,
